vehicle_number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,pit_time,class,group,manufacturer,flag_at_fl,s1_seconds,s2_seconds,s3_seconds,im1a_time,im1a_elapsed,im1_time,im1_elapsed,im2a_time,im2a_elapsed,im2_time,im2_elapsed,im3a_time,im3a_elapsed,fl_time,fl_elapsed,tyre_age,elapsed_seconds,TIME_UTC_SECOND,TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,lap_time_seconds,START_UTC_SECONDS,lap,Steering_Angle,accx_can,accy_can,ath,gear,nmot,pbrake_f,pbrake_r,speed,incident,best_lap_time,loss_per_lap
113,1,5,0 days 00:02:26.395000,0,,43.615,0,50.647,0,52.133,0,148.0,13:39.789,2025-11-11 10:18:38.164,0:43.615,0:50.647,0:52.133,,,Am,,Toyota Gazoo Racing,GF,43.615,50.647,52.133,17.630,17.630,25.985,43.615,28.580,1:12.195,22.067,1:34.262,32.855,2:07.117,19.278,2:26.395,4,669.786,1747577819.786,,,,,,,,,,146.395,1747577673.391,5,-6.567833433916717,0.006949909474954738,-0.11765811707905853,81.5167622208811,3.2148461074230537,6404.365558912386,7.312201267350634,7.413298129149065,143.58788519637463,1,0 days 00:02:26.076000,0.319
113,1,6,0 days 00:02:26.500000,0,,43.462,0,50.712,0,52.326,0,147.9,16:06.289,2025-11-11 10:21:04.664,0:43.462,0:50.712,0:52.326,,,Am,,Toyota Gazoo Racing,GF,43.462,50.712,52.326,17.620,17.620,25.842,43.462,28.587,1:12.049,22.125,1:34.174,33.015,2:07.189,19.311,2:26.500,5,816.286,1747577966.286,1747577965.0,2025-05-18 14:19:25,29.88,37.9,61.8,1013.5,1.44,231.0,0.0,146.5,1747577819.786,6,-5.276290864650168,0.006362358692331195,-0.11085212343415828,82.0041674304919,3.2028719828903145,6413.715596330275,7.167320501069355,7.269109379773909,143.35481651376148,1,0 days 00:02:26.076000,0.424
113,1,7,0 days 00:02:28.285000,0,,44.940,0,51.233,0,52.112,0,146.1,18:34.574,2025-11-11 10:23:32.949,0:44.940,0:51.233,0:52.112,,,Am,,Toyota Gazoo Racing,GF,44.94,51.233,52.112,17.818,17.818,27.122,44.940,29.155,1:14.095,22.078,1:36.173,32.807,2:08.980,19.305,2:28.285,6,964.571,1747578114.571,,,,,,,,,,148.285,1747577966.286,7,-5.6826795413397715,0.00851538925769463,-0.1145872057936029,80.1023083886542,3.2136391068195533,6415.09653092006,6.469242607121304,6.56486572118286,143.74678733031672,1,0 days 00:02:26.076000,2.209
113,1,8,0 days 00:02:26.557000,0,,43.618,0,50.743,0,52.196,0,147.8,21:01.131,2025-11-11 10:25:59.506,0:43.618,0:50.743,0:52.196,,,Am,,Toyota Gazoo Racing,GF,43.618,50.743,52.196,17.606,17.606,26.012,43.618,28.666,1:12.284,22.077,1:34.361,32.821,2:07.182,19.375,2:26.557,7,1111.128,1747578261.128,,,,,,,,,,146.557,1747578114.571,8,-5.382100238663484,0.007789081145584727,-0.11466408114558473,81.78893496420048,3.197494033412888,6370.162686567164,6.7659233293556085,6.871701968973747,142.18774626865672,1,0 days 00:02:26.076000,0.481
113,1,9,0 days 00:02:26.076000,2,,43.475,0,50.698,0,51.903,2,148.3,23:27.207,2025-11-11 10:28:25.582,0:43.475,0:50.698,0:51.903,,,Am,,Toyota Gazoo Racing,GF,43.475,50.698,51.903,17.612,17.612,25.863,43.475,28.696,1:12.171,22.002,1:34.173,32.625,2:06.798,19.278,2:26.076,8,1257.204,1747578407.204,,,,,,,,,,146.076,1747578261.128,9,-6.172749244712991,0.006830211480362538,-0.11582567975830815,81.7946495468278,3.2181268882175225,6409.388217522659,6.864442598187312,6.9681072507552875,143.77761329305136,1,0 days 00:02:26.076000,0.0
113,1,10,0 days 00:02:45.940000,0,,43.402,2,50.587,2,1:11.951,0,130.6,26:13.147,2025-11-11 10:31:11.522,0:43.402,0:50.587,1:11.951,,,Am,,Toyota Gazoo Racing,GF,43.402,50.587,71.951,17.625,17.625,25.777,43.402,28.595,1:11.997,21.992,1:33.989,52.19,2:26.179,19.761,2:45.940,9,1423.144,1747578573.144,,,,,,,,,,165.94,1747578407.204,10,-5.440623109497883,0.007097096188747732,-0.11699637023593468,82.06370235934665,3.2307924984875984,6427.155824508321,6.9858469449485785,7.088154869933454,144.2390468986384,1,0 days 00:02:26.076000,19.864
113,1,11,0 days 00:02:27.877000,0,,43.940,0,51.286,0,52.651,0,146.5,28:41.024,2025-11-11 10:33:39.399,0:43.940,0:51.286,0:52.651,,,Am,,Toyota Gazoo Racing,GF,43.94,51.286,52.651,17.946,17.946,25.994,43.940,29.107,1:13.047,22.179,1:35.226,33.268,2:08.494,19.383,2:27.877,10,1571.021,1747578721.021,,,,,,,,,,147.877,1747578573.1439998,11,1.9792190425247393,0.03745787643755015,-0.04382161005616476,76.65929660336988,2.9138807167691896,5854.716577540107,8.890783631987162,8.996382722653115,127.76092245989305,1,0 days 00:02:26.076000,1.801
113,1,12,0 days 00:02:26.764000,0,,43.629,0,50.770,0,52.365,0,147.6,31:07.788,2025-11-11 10:36:06.163,0:43.629,0:50.770,0:52.365,,,Am,,Toyota Gazoo Racing,GF,43.629,50.77,52.365,17.698,17.698,25.931,43.629,28.827,1:12.456,21.943,1:34.399,32.911,2:07.310,19.454,2:26.764,11,1717.785,1747578867.785,,,,,,,,,,146.764,1747578721.0210001,12,-3.5160442187033167,0.0032877203465790264,-0.11565132954884973,81.55208544965642,3.199880489991037,6372.282511210762,6.523377651628324,6.62445772333433,142.47,1,0 days 00:02:26.076000,0.688
113,1,13,0 days 00:02:26.854000,0,,43.601,0,50.848,0,52.405,0,147.5,33:34.642,2025-11-11 10:38:33.017,0:43.601,0:50.848,0:52.405,,,Am,,Toyota Gazoo Racing,GF,43.601,50.848,52.405,17.667,17.667,25.934,43.601,28.716,1:12.317,22.132,1:34.449,32.998,2:07.447,19.407,2:26.854,12,1864.639,1747579014.639,,,,,,,,,,146.85399999999998,1747578867.7849998,13,-3.0685413533834587,0.0051488721804511285,-0.115766015037594,81.87204812030075,3.21593984962406,6413.873684210526,6.649836090225564,6.764517293233083,143.55688721804512,1,0 days 00:02:26.076000,0.778
113,1,14,0 days 00:02:28.278000,0,,43.740,0,51.068,0,53.470,0,146.1,36:02.920,2025-11-11 10:41:01.295,0:43.740,0:51.068,0:53.470,,,Am,,Toyota Gazoo Racing,GF,43.74,51.068,53.47,17.649,17.649,26.091,43.740,28.836,1:12.576,22.232,1:34.808,34.045,2:08.853,19.425,2:28.278,13,2012.917,1747579162.917,,,,,,,,,,148.278,1747579014.639,14,-3.0813595166163146,0.010849848942598186,-0.11445861027190332,82.502166163142,3.213293051359517,6411.974320241692,6.377625377643504,6.488486404833837,143.2802567975831,1,0 days 00:02:26.076000,2.202
113,1,15,0 days 00:02:27.595000,0,,44.063,0,50.890,0,52.642,0,146.8,38:30.515,2025-11-11 10:43:28.890,0:44.063,0:50.890,0:52.642,,,Am,,Toyota Gazoo Racing,GF,44.063,50.89,52.642,17.665,17.665,26.398,44.063,28.825,1:12.888,22.065,1:34.953,33.282,2:08.235,19.36,2:27.595,14,2160.512,1747579310.512,,,,,,,,,,147.595,1747579162.917,15,-3.6404293381037567,0.006398330351818724,-0.11071109123434704,81.1199344066786,3.174716756112105,6379.1490312965725,7.03971824686941,7.155757304710793,141.98326378539494,1,0 days 00:02:26.076000,1.519
113,1,16,0 days 00:02:28.826000,0,,44.219,0,51.885,0,52.722,0,145.6,40:59.341,2025-11-11 10:45:57.716,0:44.219,0:51.885,0:52.722,,,Am,,Toyota Gazoo Racing,FF,44.219,51.885,52.722,18.021,18.021,26.198,44.219,29.636,1:13.855,22.249,1:36.104,32.985,2:09.089,19.737,2:28.826,15,2309.338,1747579459.338,,,,,,,,,,148.826,1747579310.512,16,-4.637628554143981,0.005097701149425288,-0.10860617059891108,78.47081064730793,3.1802782819116757,6396.145234493192,6.356046581972172,6.464171203871748,142.3536611195159,1,0 days 00:02:26.076000,2.75
