vehicle_number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,flag_at_fl,s1_seconds,s2_seconds,s3_seconds,im1a_time,im1a_elapsed,im1_time,im1_elapsed,im2a_time,im2a_elapsed,im2_time,im2_elapsed,im3a_time,im3a_elapsed,fl_time,fl_elapsed,unnamed: 41,tyre_age,elapsed_seconds,TIME_UTC_SECOND,TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,Unnamed: 9,lap_time_seconds,START_UTC_SECONDS,lap,Laptrigger_lapdist_dls,Steering_Angle,VBOX_Lat_Min,VBOX_Long_Minutes,accx_can,accy_can,aps,gear,nmot,pbrake_f,pbrake_r,speed,incident,best_lap_time,loss_per_lap
3,1,6,0 days 00:01:42.306000,2,,34.709,2,34.402,0,33.195,0,138.1,10:25.934,2025-11-10 08:59:48.250,0:34.709,0:34.402,0:33.195,210.1,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.709,34.402,33.195,24.429,24.429,10.28,34.709,19.384,54.093,15.018,1:09.111,13.139,1:22.250,20.056,1:42.306,,11,522.495,1760792316.495,,,,,,,,,,,102.306,1760792214.189,6,1985.2798708288483,-7.188139235066609,39.793986837291186,-86.23581471953415,0.037042544048130635,-0.2171254834550924,76.18058229480017,3.052428018908466,6230.947255113025,8.316677051998282,8.41354856037817,136.28372317596566,1,0 days 00:01:41.384000,0.922
3,1,7,0 days 00:01:42.460000,0,,34.585,0,34.305,0,33.570,0,137.9,12:05.298,2025-11-10 09:01:27.614,0:34.585,0:34.305,0:33.570,213.0,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,34.585,34.305,33.57,24.104,24.104,10.481,34.585,19.194,53.779,15.111,1:08.890,13.353,1:22.243,20.217,1:42.460,,12,621.859,1760792415.859,,,,,,,,,,,102.46000000000001,1760792313.399,7,2007.7327677624603,-7.484202714164546,39.79388503526812,-86.23574492929343,0.04077905004240882,-0.21955258693808313,76.72712892281595,3.11323155216285,6214.985153764581,8.093772264631044,8.191423876166242,137.14553078556264,1,0 days 00:01:41.384000,1.076
3,1,7,0 days 00:01:42.827000,0,,34.957,0,34.737,0,33.133,0,137.4,12:08.761,2025-11-10 09:01:31.077,0:34.957,0:34.737,0:33.133,211.4,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.957,34.737,33.133,24.611,24.611,10.346,34.957,19.701,54.658,15.036,1:09.694,13.056,1:22.750,20.077,1:42.827,,13,625.322,1760792419.322,1760792421.0,2025-10-18 13:00:21,17.05,16.9,75.5,984.5,5.04,190.0,0.0,,102.827,1760792316.4950001,7,2007.7327677624603,-7.484202714164546,39.79388503526812,-86.23574492929343,0.04077905004240882,-0.21955258693808313,76.72712892281595,3.11323155216285,6214.985153764581,8.093772264631044,8.191423876166242,137.14553078556264,1,0 days 00:01:41.384000,1.443
3,1,8,0 days 00:01:42.492000,0,,35.452,0,34.124,0,32.916,0,137.9,13:47.790,2025-11-10 09:03:10.106,0:35.452,0:34.124,0:32.916,213.0,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,35.452,34.124,32.916,24.881,24.881,10.571,35.452,19.241,54.693,14.883,1:09.576,13.039,1:22.615,19.877,1:42.492,,14,724.351,1760792518.351,,,,,,,,,,,102.49199999999999,1760792415.859,8,2027.9541088580577,-7.856621102093124,39.79387643774164,-86.23575815284725,0.04383105510465613,-0.22686736437419905,75.6629944468176,3.0640751815463476,6282.376734258271,7.8219350704827,7.9199871849636905,137.26872863247863,1,0 days 00:01:41.384000,1.108
3,1,8,0 days 00:01:43.182000,0,,35.217,0,34.638,0,33.327,0,136.9,13:51.943,2025-11-10 09:03:14.259,0:35.217,0:34.638,0:33.327,211.4,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.217,34.638,33.327,24.548,24.548,10.669,35.217,19.63,54.847,15.008,1:09.855,13.08,1:22.935,20.247,1:43.182,,15,728.504,1760792522.504,,,,,,,,,,,103.182,1760792419.322,8,2027.9541088580577,-7.856621102093124,39.79387643774164,-86.23575815284725,0.04383105510465613,-0.22686736437419905,75.6629944468176,3.0640751815463476,6282.376734258271,7.8219350704827,7.9199871849636905,137.26872863247863,1,0 days 00:01:41.384000,1.798
3,1,9,0 days 00:01:41.509000,0,,34.545,0,34.1,0,32.864,0,139.2,15:29.299,2025-11-10 09:04:51.615,0:34.545,0:34.100,0:32.864,214.3,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,34.545,34.1,32.864,24.162,24.162,10.383,34.545,19.28,53.825,14.82,1:08.645,12.992,1:21.637,19.872,1:41.509,,16,825.86,1760792619.86,,,,,,,,,,,101.509,1760792518.3509998,9,2011.5111821086261,-5.918127659574468,39.79385642356061,-86.23576049480032,0.0405104255319149,-0.22696425531914893,75.74762127659575,3.066808510638298,6210.583599574015,8.021221276595744,8.127478723404256,136.12136170212767,1,0 days 00:01:41.384000,0.125
3,1,9,0 days 00:01:43.405000,0,,35.590,0,34.668,0,33.147,0,136.7,15:35.348,2025-11-10 09:04:57.664,0:35.590,0:34.668,0:33.147,211.4,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.59,34.668,33.147,25.053,25.053,10.537,35.590,19.707,55.297,14.961,1:10.258,13.022,1:23.280,20.125,1:43.405,,17,831.909,1760792625.909,,,,,,,,,,,103.405,1760792522.504,9,2011.5111821086261,-5.918127659574468,39.79385642356061,-86.23576049480032,0.0405104255319149,-0.22696425531914893,75.74762127659575,3.066808510638298,6210.583599574015,8.021221276595744,8.127478723404256,136.12136170212767,1,0 days 00:01:41.384000,2.021
3,1,10,0 days 00:01:41.429000,0,,34.537,2,34.066,0,32.826,0,139.3,17:10.728,2025-11-10 09:06:33.044,0:34.537,0:34.066,0:32.826,213.0,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,34.537,34.066,32.826,24.221,24.221,10.316,34.537,19.195,53.732,14.871,1:08.603,12.989,1:21.592,19.837,1:41.429,,18,927.289,1760792721.289,,,,,,,,,,,101.429,1760792619.8600001,10,2011.1324786324785,-4.382788810591502,39.79383464473551,-86.23573336457687,0.044698697416186206,-0.217503309844117,76.5877023275678,3.0952380952380953,6192.253205128205,7.199855861627163,7.3028688874653,136.0560939167556,1,0 days 00:01:41.384000,0.045
3,1,10,0 days 00:01:42.668000,0,,34.925,0,34.389,0,33.354,0,137.6,17:18.016,2025-11-10 09:06:40.332,0:34.925,0:34.389,0:33.354,210.1,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.925,34.389,33.354,24.599,24.599,10.326,34.925,19.468,54.393,14.921,1:09.314,13.016,1:22.330,20.338,1:42.668,,19,934.577,1760792728.577,,,,,,,,,,,102.668,1760792625.909,10,2011.1324786324785,-4.382788810591502,39.79383464473551,-86.23573336457687,0.044698697416186206,-0.217503309844117,76.5877023275678,3.0952380952380953,6192.253205128205,7.199855861627163,7.3028688874653,136.0560939167556,1,0 days 00:01:41.384000,1.284
3,1,11,0 days 00:01:41.759000,0,,34.723,0,34.315,0,32.721,2,138.9,18:52.487,2025-11-10 09:08:14.803,0:34.723,0:34.315,0:32.721,215.1,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,FCY,34.723,34.315,32.721,24.39,24.39,10.333,34.723,19.375,54.098,14.94,1:09.038,12.887,1:21.925,19.834,1:41.759,,20,1029.048,1760792823.048,,,,,,,,,,,101.759,1760792721.289,11,2005.4287234042554,-6.495172267120374,39.79387908507184,-86.23574231990294,0.04982752020416844,-0.22925457252233092,77.11668438962144,3.080603998298596,6218.0946808510635,7.233817524457678,7.337179923436835,136.50036170212766,1,0 days 00:01:41.384000,0.375
3,1,11,0 days 00:01:42.590000,0,,34.916,0,34.293,2,33.381,0,137.7,19:00.606,2025-11-10 09:08:22.922,0:34.916,0:34.293,0:33.381,211.4,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,34.916,34.293,33.381,24.473,24.473,10.443,34.916,19.417,54.333,14.876,1:09.209,13.057,1:22.266,20.324,1:42.590,,21,1037.167,1760792831.167,,,,,,,,,,,102.59,1760792728.5770001,11,2005.4287234042554,-6.495172267120374,39.79387908507184,-86.23574231990294,0.04982752020416844,-0.22925457252233092,77.11668438962144,3.080603998298596,6218.0946808510635,7.233817524457678,7.337179923436835,136.50036170212766,1,0 days 00:01:41.384000,1.206
3,1,12,0 days 00:02:07.428000,0,,38.915,0,40.833,0,47.680,0,110.9,20:59.915,2025-11-10 09:10:22.231,0:38.915,0:40.833,0:47.680,206.1,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,FCY,38.915,40.833,47.68,26.552,26.552,12.363,38.915,24.858,1:03.773,15.975,1:19.748,18.227,1:37.975,29.453,2:07.428,,22,1156.476,1760792950.476,,,,,,,,,,,127.428,1760792823.048,12,2018.5841371918543,-5.845054709289853,39.79389695153424,-86.23574624494329,0.04018515340055782,-0.22655867839519417,75.78140313237503,3.1021240077236643,6209.3065380493035,7.621538296502896,7.73897768719159,136.54747854077254,1,0 days 00:01:41.384000,26.044
3,1,12,0 days 00:02:02.781000,0,,37.535,0,38.998,0,46.248,0,115.1,21:03.387,2025-11-10 09:10:25.703,0:37.535,0:38.998,0:46.248,188.2,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,37.535,38.998,46.248,26.833,26.833,10.702,37.535,21.468,59.003,17.53,1:16.533,17.14,1:33.673,29.108,2:02.781,,23,1159.948,1760792953.948,,,,,,,,,,,122.781,1760792831.167,12,2018.5841371918543,-5.845054709289853,39.79389695153424,-86.23574624494329,0.04018515340055782,-0.22655867839519417,75.78140313237503,3.1021240077236643,6209.3065380493035,7.621538296502896,7.73897768719159,136.54747854077254,1,0 days 00:01:41.384000,21.397
3,1,13,0 days 00:02:33.897000,0,,56.267,0,48.969,0,48.661,0,91.8,23:33.812,2025-11-10 09:12:56.128,0:56.267,0:48.969,0:48.661,138.1,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,FCY,56.267,48.969,48.661,44.692,44.692,11.575,56.267,32.247,1:28.514,16.722,1:45.236,20.319,2:05.555,28.342,2:33.897,,24,1310.373,1760793104.373,,,,,,,,,,,153.897,1760792950.4759998,13,1996.3753976670203,-4.660487804878049,39.79392040572262,-86.2357570919227,0.040212301166489925,-0.22721357370095438,76.1708780487805,3.109225874867444,6218.839872746554,7.628606574761399,7.743448568398728,137.0807529162248,1,0 days 00:01:41.384000,52.513
3,1,13,0 days 00:02:34.229000,0,,56.305,0,48.834,0,49.090,0,91.6,23:37.616,2025-11-10 09:12:59.932,0:56.305,0:48.834,0:49.090,146.1,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,56.305,48.834,49.09,45.331,45.331,10.974,56.305,32.508,1:28.813,16.326,1:45.139,20.022,2:05.161,29.068,2:34.229,,25,1314.177,1760793108.177,1760793109.0,2025-10-18 13:11:49,17.36,17.2,74.94,984.5,3.96,175.0,0.0,,154.22899999999998,1760792953.948,13,1996.3753976670203,-4.660487804878049,39.79392040572262,-86.2357570919227,0.040212301166489925,-0.22721357370095438,76.1708780487805,3.109225874867444,6218.839872746554,7.628606574761399,7.743448568398728,137.0807529162248,1,0 days 00:01:41.384000,52.845
3,1,14,0 days 00:02:25.745000,0,,54.316,0,45.564,0,45.865,0,97.0,25:59.557,2025-11-10 09:15:21.873,0:54.316,0:45.564,0:45.865,149.2,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,FCY,54.316,45.564,45.865,43.02,43.02,11.296,54.316,29.798,1:24.114,15.766,1:39.880,18.06,1:57.940,27.805,2:25.745,,26,1456.118,1760793250.118,,,,,,,,,,,145.745,1760793104.3730001,14,2143.2109851787272,-4.0908789675619115,39.79359426654753,-86.23583628451904,0.0036573072898500167,-0.1460256365538891,40.54581269619812,2.9722706662016045,5164.0,3.5758641437042207,3.674493372863621,112.07308027923212,1,0 days 00:01:41.384000,44.361
3,1,14,0 days 00:02:25.215000,0,,55.288,0,45.293,0,44.634,0,97.3,26:02.831,2025-11-10 09:15:25.147,0:55.288,0:45.293,0:44.634,165.1,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,55.288,45.293,44.634,44.372,44.372,10.916,55.288,29.145,1:24.433,16.148,1:40.581,18.678,1:59.259,25.956,2:25.215,,27,1459.392,1760793253.392,,,,,,,,,,,145.215,1760793108.177,14,2143.2109851787272,-4.0908789675619115,39.79359426654753,-86.23583628451904,0.0036573072898500167,-0.1460256365538891,40.54581269619812,2.9722706662016045,5164.0,3.5758641437042207,3.674493372863621,112.07308027923212,1,0 days 00:01:41.384000,43.831
3,1,15,0 days 00:02:10.975000,0,,48.632,0,40.234,0,42.109,0,107.9,28:10.532,2025-11-10 09:17:32.848,0:48.632,0:40.234,0:42.109,146.1,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,48.632,40.234,42.109,38.031,38.031,10.601,48.632,24.736,1:13.368,15.498,1:28.866,18.638,1:47.504,23.471,2:10.975,,28,1587.093,1760793381.093,,,,,,,,,,,130.975,1760793250.118,15,1917.6966292134832,-3.420174206237707,39.79396835449339,-86.23610041254723,0.026465299241359933,-0.10430247260466424,24.640037932003374,2.908541725203709,4324.530196629214,1.3841458274796292,1.4227437482438887,91.47770526315789,0,0 days 00:01:41.384000,29.591
3,1,15,0 days 00:02:10.517000,0,,49.573,0,38.762,0,42.182,0,108.3,28:13.348,2025-11-10 09:17:35.664,0:49.573,0:38.762,0:42.182,167.2,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,49.573,38.762,42.182,38.601,38.601,10.972,49.573,23.464,1:13.037,15.298,1:28.335,17.816,1:46.151,24.366,2:10.517,,29,1589.909,1760793383.909,,,,,,,,,,,130.517,1760793253.392,15,1917.6966292134832,-3.420174206237707,39.79396835449339,-86.23610041254723,0.026465299241359933,-0.10430247260466424,24.640037932003374,2.908541725203709,4324.530196629214,1.3841458274796292,1.4227437482438887,91.47770526315789,0,0 days 00:01:41.384000,29.133
3,1,16,0 days 00:01:43.133000,0,,35.278,0,34.752,0,33.103,0,137.0,29:53.665,2025-11-10 09:19:15.981,0:35.278,0:34.752,0:33.103,211.4,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,35.278,34.752,33.103,24.767,24.767,10.511,35.278,19.644,54.922,15.108,1:10.030,13.097,1:23.127,20.006,1:43.133,,30,1690.226,1760793484.226,,,,,,,,,,,103.13300000000001,1760793381.0930002,16,1899.4655688622754,-4.438683620044877,39.79405216910363,-86.23612036466064,0.024136873597606582,-0.11770994764397905,29.279338818249812,2.9150336574420344,4609.922904191617,1.9223425579655946,1.9743141361256547,97.0288406881077,1,0 days 00:01:41.384000,1.749
3,1,16,0 days 00:01:42.925000,0,,35.244,0,34.523,0,33.158,0,137.3,29:56.273,2025-11-10 09:19:18.589,0:35.244,0:34.523,0:33.158,207.3,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.244,34.523,33.158,24.767,24.767,10.477,35.244,19.51,54.754,15.013,1:09.767,13.146,1:22.913,20.012,1:42.925,,31,1692.834,1760793486.834,1760793487.0,2025-10-18 13:18:07,17.55,17.5,74.86,984.5,4.68,190.0,0.0,,102.925,1760793383.9090002,16,1899.4655688622754,-4.438683620044877,39.79405216910363,-86.23612036466064,0.024136873597606582,-0.11770994764397905,29.279338818249812,2.9150336574420344,4609.922904191617,1.9223425579655946,1.9743141361256547,97.0288406881077,1,0 days 00:01:41.384000,1.541
3,1,17,0 days 00:01:42.355000,0,,34.676,0,34.401,0,33.278,0,138.1,31:36.020,2025-11-10 09:20:58.336,0:34.676,0:34.401,0:33.278,215.1,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,34.676,34.401,33.278,24.299,24.299,10.377,34.676,19.388,54.064,15.013,1:09.077,13.232,1:22.309,20.046,1:42.355,,32,1792.581,1760793586.581,,,,,,,,,,,102.35499999999999,1760793484.226,17,1903.3866666666668,-4.422185154295246,39.79388846746577,-86.23603978860965,0.05022018348623853,-0.13710775646371978,48.550255212677236,2.493744787322769,5516.4525,3.022325271059216,3.0893211009174313,107.45159866777685,1,0 days 00:01:41.384000,0.971
3,1,17,0 days 00:01:42.946000,0,,34.796,0,34.406,0,33.744,0,137.3,31:39.219,2025-11-10 09:21:01.535,0:34.796,0:34.406,0:33.744,214.3,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.796,34.406,33.744,24.353,24.353,10.443,34.796,19.497,54.293,14.909,1:09.202,13.446,1:22.648,20.298,1:42.946,,33,1795.78,1760793589.78,,,,,,,,,,,102.946,1760793486.8339999,17,1903.3866666666668,-4.422185154295246,39.79388846746577,-86.23603978860965,0.05022018348623853,-0.13710775646371978,48.550255212677236,2.493744787322769,5516.4525,3.022325271059216,3.0893211009174313,107.45159866777685,1,0 days 00:01:41.384000,1.562
3,1,18,0 days 00:01:41.384000,2,,34.625,0,33.891,0,32.868,0,139.4,33:17.404,2025-11-10 09:22:39.720,0:34.625,0:33.891,0:32.868,214.3,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,34.625,33.891,32.868,24.217,24.217,10.408,34.625,19.016,53.641,14.875,1:08.516,13.012,1:21.528,19.856,1:41.384,,34,1893.965,1760793687.965,,,,,,,,,,,101.384,1760793586.5809999,18,1994.7036247334754,-6.523988931460196,39.793949528316986,-86.23577782609402,0.051419327373350365,-0.22858939974457215,76.74833546189868,3.0651340996168583,6205.011727078891,6.642112601106854,6.734080459770115,135.84108626198082,1,0 days 00:01:41.384000,0.0
3,1,18,0 days 00:01:43.259000,0,,34.923,0,34.936,0,33.400,0,136.8,33:22.478,2025-11-10 09:22:44.794,0:34.923,0:34.936,0:33.400,212.2,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.923,34.936,33.4,24.539,24.539,10.384,34.923,19.685,54.608,15.251,1:09.859,13.252,1:23.111,20.148,1:43.259,,35,1899.039,1760793693.039,,,,,,,,,,,103.259,1760793589.78,18,1994.7036247334754,-6.523988931460196,39.793949528316986,-86.23577782609402,0.051419327373350365,-0.22858939974457215,76.74833546189868,3.0651340996168583,6205.011727078891,6.642112601106854,6.734080459770115,135.84108626198082,1,0 days 00:01:41.384000,1.875
3,1,19,0 days 00:01:44.244000,0,,35.327,0,35.697,0,33.220,0,135.6,35:01.648,2025-11-10 09:24:23.964,0:35.327,0:35.697,0:33.220,215.1,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,35.327,35.697,33.22,24.241,24.241,11.086,35.327,20.441,55.768,15.256,1:11.024,13.113,1:24.137,20.107,1:44.244,,36,1998.209,1760793792.209,,,,,,,,,,,104.244,1760793687.9650002,19,2022.2998932764142,-5.134689963775837,39.793836961441805,-86.23569217521754,0.04971766460686128,-0.2304349030470914,77.27900063924994,3.099936075005327,6187.593383137673,6.969695290858725,7.065741529938206,136.25067235859126,1,0 days 00:01:41.384000,2.86
3,1,19,0 days 00:01:43.587000,0,,35.840,0,34.404,0,33.343,0,136.4,35:06.065,2025-11-10 09:24:28.381,0:35.840,0:34.404,0:33.343,208.1,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.84,34.404,33.343,25.261,25.261,10.579,35.840,19.352,55.192,15.052,1:10.244,13.158,1:23.402,20.185,1:43.587,,37,2002.626,1760793796.626,,,,,,,,,,,103.587,1760793693.039,19,2022.2998932764142,-5.134689963775837,39.793836961441805,-86.23569217521754,0.04971766460686128,-0.2304349030470914,77.27900063924994,3.099936075005327,6187.593383137673,6.969695290858725,7.065741529938206,136.25067235859126,1,0 days 00:01:41.384000,2.203
3,1,20,0 days 00:01:41.710000,0,,34.672,0,34.02,0,33.018,0,138.9,36:43.358,2025-11-10 09:26:05.674,0:34.672,0:34.020,0:33.018,214.3,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,34.672,34.02,33.018,24.256,24.256,10.416,34.672,19.182,53.854,14.838,1:08.692,13.015,1:21.707,20.003,1:41.710,,38,2099.919,1760793893.919,,,,,,,,,,,101.71000000000001,1760793792.2089999,20,2002.3301587301587,-5.560596446700508,39.79389279505928,-86.23573080375917,0.04228807106598984,-0.22582085448392555,75.9349323181049,3.098984771573604,6245.77037037037,7.325617597292723,7.426495346869713,137.11201058201058,1,0 days 00:01:41.384000,0.326
3,1,20,0 days 00:01:42.629000,0,,34.989,0,34.447,0,33.193,0,137.7,36:48.694,2025-11-10 09:26:11.010,0:34.989,0:34.447,0:33.193,211.4,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,34.989,34.447,33.193,24.588,24.588,10.401,34.989,19.419,54.408,15.028,1:09.436,13.143,1:22.579,20.05,1:42.629,,39,2105.255,1760793899.255,,,,,,,,,,,102.62899999999999,1760793796.6260002,20,2002.3301587301587,-5.560596446700508,39.79389279505928,-86.23573080375917,0.04228807106598984,-0.22582085448392555,75.9349323181049,3.098984771573604,6245.77037037037,7.325617597292723,7.426495346869713,137.11201058201058,1,0 days 00:01:41.384000,1.245
3,1,21,0 days 00:01:41.447000,0,,34.558,0,33.851,2,33.038,0,139.3,38:24.805,2025-11-10 09:27:47.121,0:34.558,0:33.851,0:33.038,213.0,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,34.558,33.851,33.038,24.201,24.201,10.357,34.558,19.064,53.622,14.787,1:08.409,13.107,1:21.516,19.931,1:41.447,,40,2201.366,1760793995.366,,,,,,,,,,,101.447,1760793893.919,21,2010.4431699687175,-5.341786683364642,39.793926261307874,-86.23571605359903,0.04159361302442079,-0.22461845126278437,75.16586098935504,3.0647046545606345,6180.44629822732,6.998912544353997,7.094839281987059,134.9693103448276,1,0 days 00:01:41.384000,0.063
3,1,21,0 days 00:01:42.937000,0,,35.054,0,34.495,0,33.388,0,137.3,38:31.631,2025-11-10 09:27:53.947,0:35.054,0:34.495,0:33.388,211.4,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.054,34.495,33.388,24.647,24.647,10.407,35.054,19.552,54.606,14.943,1:09.549,13.119,1:22.668,20.269,1:42.937,,41,2208.192,1760794002.192,,,,,,,,,,,102.937,1760793899.2549999,21,2010.4431699687175,-5.341786683364642,39.793926261307874,-86.23571605359903,0.04159361302442079,-0.22461845126278437,75.16586098935504,3.0647046545606345,6180.44629822732,6.998912544353997,7.094839281987059,134.9693103448276,1,0 days 00:01:41.384000,1.553
3,1,22,0 days 00:01:41.993000,0,,34.981,0,34.069,0,32.943,0,138.5,40:06.798,2025-11-10 09:29:29.114,0:34.981,0:34.069,0:32.943,210.1,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,34.981,34.069,32.943,24.504,24.504,10.477,34.981,19.19,54.171,14.879,1:09.050,12.996,1:22.046,19.947,1:41.993,,42,2303.359,1760794097.359,,,,,,,,,,,101.993,1760793995.366,22,1991.6751863684772,-5.946134185303515,39.79389511449649,-86.23576095142303,0.040779765708200216,-0.22744004259850903,75.81709478168264,3.0722044728434503,6259.424920127795,7.6354696485623,7.741235356762513,137.22035181236674,1,0 days 00:01:41.384000,0.609
